# Large body (blockage 3/9) 
#
# The file contains PIV data for a turbulent pipe flow past a body of revolution on the centerline.
# Geometry of the body and details of the experiment can be found in:  
#
#   L. Ding, T. Saxton-Fox, M. Hultmark, and A. J. Smits 
#   Effects of pressure gradients and streamline curvature on the statistics of a turbulent pipe flow. 
#   In 11th International Symposium on Turbulence and Shear Flow Phenomena, Southampton, UK, 2019 
#
# Paramters of the fully-developed pipe flow upstream of the body: 
#
#   Pipe diameter, D = 38.1 mm 
#   Bulk velocity, Ub = 4.1 m/s 
#   Friction velocity, utau = 0.186 m/s 
#   Kinematic viscosity, nu = 1.0035e-06 m^2/s 
#   Bulk Reynolds number, Re_D = 156,000 
#   Friction Reynolds number, Re_tau = 3,550 
#
# In the data below, Ux and Ur are normalized by Ub, and <ux^2>, <ur^2> and <uxur> are normalized by utau^2. 
#
# x/R r/R y/R Ux Ur <ux^2> <ur^2> <uxur> 
10.6667 0.8950 0.1050 1.5007 -0.0182 6.2925 1.3169 1.3306 
10.6667 0.8845 0.1155 1.5231 -0.0217 5.9312 1.3077 1.2712 
10.6667 0.8740 0.1260 1.5446 -0.0230 5.5528 1.2762 1.1914 
10.6667 0.8635 0.1365 1.5644 -0.0234 5.1404 1.1963 1.0742 
10.6667 0.8530 0.1470 1.5826 -0.0228 4.6739 1.0909 0.9492 
10.6667 0.8425 0.1575 1.6002 -0.0235 4.1855 1.0043 0.8447 
10.6667 0.8320 0.1680 1.6161 -0.0270 3.7298 0.9360 0.7586 
10.6667 0.8215 0.1785 1.6290 -0.0292 3.3236 0.8553 0.6758 
10.6667 0.8110 0.1890 1.6394 -0.0295 2.9612 0.7672 0.5939 
10.6667 0.8005 0.1995 1.6480 -0.0302 2.6315 0.6902 0.5168 
10.6667 0.7900 0.2100 1.6556 -0.0314 2.3299 0.6315 0.4479 
10.6667 0.7795 0.2205 1.6634 -0.0334 2.0651 0.5923 0.3928 
10.6667 0.7690 0.2310 1.6713 -0.0363 1.8353 0.5649 0.3421 
10.6667 0.7585 0.2415 1.6778 -0.0390 1.6420 0.5414 0.2880 
10.6667 0.7480 0.2520 1.6814 -0.0411 1.4979 0.5256 0.2303 
10.6667 0.7375 0.2625 1.6825 -0.0435 1.4007 0.5184 0.1659 
10.6667 0.7270 0.2730 1.6824 -0.0461 1.3435 0.5131 0.0929 
10.6667 0.7165 0.2835 1.6811 -0.0486 1.3406 0.5121 0.0072 
10.6667 0.7060 0.2940 1.6771 -0.0510 1.4167 0.5331 -0.0965 
10.6667 0.6955 0.3045 1.6693 -0.0530 1.5987 0.5803 -0.2143 
10.6667 0.6850 0.3150 1.6575 -0.0538 1.9093 0.6391 -0.3451 
10.6667 0.6745 0.3255 1.6421 -0.0538 2.3359 0.7161 -0.4923 
10.6667 0.6640 0.3360 1.6212 -0.0547 2.8395 0.8030 -0.6498 
10.6667 0.6535 0.3465 1.5928 -0.0566 3.3820 0.8995 -0.8205 
10.6667 0.6430 0.3570 1.5577 -0.0589 3.9174 1.0042 -1.0030 
10.6667 0.6325 0.3675 1.5173 -0.0605 4.4211 1.0851 -1.1559 
10.6667 0.6220 0.3780 1.4657 -0.0606 4.7453 1.1137 -1.2215 
10.6667 0.6115 0.3885 1.4228 -0.0607 5.1644 1.1255 -1.2610 
10.6667 0.6010 0.3990 1.2939 -0.0578 4.7995 0.9598 -1.1376 
10.9167 0.9790 0.0210 1.1285 -0.0065 8.6087 0.8958 1.2492 
10.9167 0.9685 0.0315 1.1999 -0.0127 8.5429 1.1030 1.4190 
10.9167 0.9580 0.0420 1.2531 -0.0153 8.4882 1.2418 1.5139 
10.9167 0.9475 0.0525 1.2962 -0.0175 8.3663 1.3573 1.5793 
10.9167 0.9370 0.0630 1.3334 -0.0212 8.1725 1.3884 1.5774 
10.9167 0.9265 0.0735 1.3678 -0.0238 7.9071 1.3543 1.5224 
10.9167 0.9160 0.0840 1.4003 -0.0253 7.5875 1.3324 1.4653 
10.9167 0.9055 0.0945 1.4299 -0.0259 7.2221 1.3144 1.4028 
10.9167 0.8950 0.1050 1.4550 -0.0262 6.8492 1.3235 1.3546 
10.9167 0.8845 0.1155 1.4769 -0.0302 6.4939 1.3360 1.3095 
10.9167 0.8740 0.1260 1.4971 -0.0361 6.1331 1.2993 1.2383 
10.9167 0.8635 0.1365 1.5154 -0.0413 5.7364 1.2265 1.1447 
10.9167 0.8530 0.1470 1.5324 -0.0466 5.3211 1.1401 1.0451 
10.9167 0.8425 0.1575 1.5478 -0.0509 4.8897 1.0594 0.9540 
10.9167 0.8320 0.1680 1.5609 -0.0529 4.4469 0.9908 0.8759 
10.9167 0.8215 0.1785 1.5733 -0.0545 4.0219 0.9185 0.7980 
10.9167 0.8110 0.1890 1.5864 -0.0573 3.6235 0.8401 0.7106 
10.9167 0.8005 0.1995 1.5991 -0.0615 3.2381 0.7649 0.6236 
10.9167 0.7900 0.2100 1.6104 -0.0669 2.8572 0.7036 0.5441 
10.9167 0.7795 0.2205 1.6205 -0.0743 2.5009 0.6629 0.4672 
10.9167 0.7690 0.2310 1.6288 -0.0803 2.1964 0.6318 0.3968 
10.9167 0.7585 0.2415 1.6346 -0.0808 1.9435 0.5985 0.3377 
10.9167 0.7480 0.2520 1.6390 -0.0787 1.7333 0.5675 0.2794 
10.9167 0.7375 0.2625 1.6431 -0.0801 1.5683 0.5443 0.2153 
10.9167 0.7270 0.2730 1.6457 -0.0842 1.4480 0.5275 0.1498 
10.9167 0.7165 0.2835 1.6458 -0.0872 1.3744 0.5163 0.0802 
10.9167 0.7060 0.2940 1.6436 -0.0912 1.3636 0.5159 -0.0050 
10.9167 0.6955 0.3045 1.6393 -0.0981 1.4402 0.5350 -0.1109 
10.9167 0.6850 0.3150 1.6322 -0.1046 1.6298 0.5719 -0.2347 
10.9167 0.6745 0.3255 1.6201 -0.1068 1.9248 0.6240 -0.3724 
10.9167 0.6640 0.3360 1.6021 -0.1078 2.3143 0.6945 -0.5201 
10.9167 0.6535 0.3465 1.5795 -0.1099 2.7793 0.7733 -0.6789 
10.9167 0.6430 0.3570 1.5527 -0.1116 3.2601 0.8524 -0.8261 
10.9167 0.6325 0.3675 1.5211 -0.1126 3.7249 0.9430 -0.9602 
10.9167 0.6220 0.3780 1.4841 -0.1122 4.1365 1.0188 -1.0858 
10.9167 0.6115 0.3885 1.4420 -0.1125 4.5229 1.0765 -1.2043 
10.9167 0.6010 0.3990 1.3854 -0.1142 4.6951 1.1021 -1.2790 
10.9167 0.5906 0.4094 1.3391 -0.1181 5.1196 1.1604 -1.3749 
11.1667 0.9790 0.0210 1.0274 -0.0063 9.6498 0.8548 1.2310 
11.1667 0.9685 0.0315 1.1061 -0.0111 9.5835 1.0723 1.4167 
11.1667 0.9580 0.0420 1.1662 -0.0169 9.4744 1.1942 1.4912 
11.1667 0.9475 0.0525 1.2145 -0.0224 9.2592 1.2681 1.5029 
11.1667 0.9370 0.0630 1.2550 -0.0258 9.0076 1.3293 1.4997 
11.1667 0.9265 0.0735 1.2908 -0.0293 8.7634 1.3745 1.5100 
11.1667 0.9160 0.0840 1.3226 -0.0334 8.4837 1.3789 1.5044 
11.1667 0.9055 0.0945 1.3512 -0.0374 8.1505 1.3467 1.4633 
11.1667 0.8950 0.1050 1.3782 -0.0416 7.7652 1.3180 1.3998 
11.1667 0.8845 0.1155 1.4031 -0.0472 7.3747 1.3088 1.3482 
11.1667 0.8740 0.1260 1.4246 -0.0523 7.0007 1.2964 1.3117 
11.1667 0.8635 0.1365 1.4434 -0.0550 6.6355 1.2589 1.2654 
11.1667 0.8530 0.1470 1.4607 -0.0579 6.2639 1.1903 1.1885 
11.1667 0.8425 0.1575 1.4768 -0.0620 5.8611 1.1092 1.1002 
11.1667 0.8320 0.1680 1.4919 -0.0668 5.4302 1.0456 1.0219 
11.1667 0.8215 0.1785 1.5068 -0.0726 4.9902 0.9886 0.9387 
11.1667 0.8110 0.1890 1.5208 -0.0786 4.5629 0.9217 0.8470 
11.1667 0.8005 0.1995 1.5329 -0.0825 4.1516 0.8533 0.7593 
11.1667 0.7900 0.2100 1.5435 -0.0849 3.7430 0.7888 0.6772 
11.1667 0.7795 0.2205 1.5533 -0.0882 3.3562 0.7344 0.6028 
11.1667 0.7690 0.2310 1.5625 -0.0931 3.0126 0.6962 0.5387 
11.1667 0.7585 0.2415 1.5708 -0.0980 2.7032 0.6624 0.4793 
11.1667 0.7480 0.2520 1.5776 -0.1024 2.4154 0.6175 0.4164 
11.1667 0.7375 0.2625 1.5824 -0.1068 2.1488 0.5717 0.3513 
11.1667 0.7270 0.2730 1.5858 -0.1116 1.9166 0.5391 0.2853 
11.1667 0.7165 0.2835 1.5882 -0.1178 1.7392 0.5164 0.2126 
11.1667 0.7060 0.2940 1.5899 -0.1246 1.6215 0.4982 0.1329 
11.1667 0.6955 0.3045 1.5901 -0.1284 1.5616 0.4881 0.0499 
11.1667 0.6850 0.3150 1.5880 -0.1289 1.5704 0.4959 -0.0381 
11.1667 0.6745 0.3255 1.5817 -0.1302 1.6634 0.5160 -0.1376 
11.1667 0.6640 0.3360 1.5714 -0.1351 1.8614 0.5459 -0.2580 
11.1667 0.6535 0.3465 1.5578 -0.1426 2.1670 0.5960 -0.3928 
11.1667 0.6430 0.3570 1.5397 -0.1467 2.5272 0.6625 -0.5307 
11.1667 0.6325 0.3675 1.5169 -0.1490 2.9332 0.7353 -0.6686 
11.1667 0.6220 0.3780 1.4906 -0.1517 3.3699 0.8115 -0.8069 
11.1667 0.6115 0.3885 1.4604 -0.1544 3.7921 0.8902 -0.9438 
11.1667 0.6010 0.3990 1.4260 -0.1561 4.1552 0.9717 -1.0684 
11.1667 0.5906 0.4094 1.3862 -0.1577 4.4261 1.0560 -1.1689 
11.1667 0.5801 0.4199 1.3411 -0.1593 4.6150 1.1260 -1.2435 
11.4167 0.9790 0.0210 0.9227 -0.0060 10.7985 0.8593 1.2634 
11.4167 0.9685 0.0315 1.0033 -0.0117 11.0546 1.1211 1.5016 
11.4167 0.9580 0.0420 1.0656 -0.0184 11.0618 1.2660 1.6005 
11.4167 0.9475 0.0525 1.1168 -0.0246 10.8344 1.3359 1.6232 
11.4167 0.9370 0.0630 1.1592 -0.0286 10.5513 1.3777 1.6269 
11.4167 0.9265 0.0735 1.1960 -0.0334 10.2377 1.3975 1.6237 
11.4167 0.9160 0.0840 1.2303 -0.0390 9.8893 1.3924 1.5954 
11.4167 0.9055 0.0945 1.2616 -0.0428 9.5016 1.3661 1.5383 
11.4167 0.8950 0.1050 1.2890 -0.0450 9.0808 1.3397 1.4781 
11.4167 0.8845 0.1155 1.3144 -0.0473 8.6820 1.3250 1.4471 
11.4167 0.8740 0.1260 1.3381 -0.0507 8.2798 1.3046 1.4086 
11.4167 0.8635 0.1365 1.3596 -0.0575 7.8429 1.2695 1.3424 
11.4167 0.8530 0.1470 1.3795 -0.0658 7.4133 1.2177 1.2636 
11.4167 0.8425 0.1575 1.3979 -0.0713 7.0140 1.1556 1.1871 
11.4167 0.8320 0.1680 1.4150 -0.0754 6.5941 1.0934 1.1092 
11.4167 0.8215 0.1785 1.4308 -0.0797 6.1379 1.0435 1.0367 
11.4167 0.8110 0.1890 1.4452 -0.0827 5.6832 0.9961 0.9680 
11.4167 0.8005 0.1995 1.4585 -0.0855 5.2472 0.9373 0.8930 
11.4167 0.7900 0.2100 1.4707 -0.0897 4.8174 0.8769 0.8169 
11.4167 0.7795 0.2205 1.4809 -0.0936 4.3973 0.8127 0.7370 
11.4167 0.7690 0.2310 1.4891 -0.0986 4.0115 0.7432 0.6546 
11.4167 0.7585 0.2415 1.4965 -0.1054 3.6486 0.6847 0.5773 
11.4167 0.7480 0.2520 1.5041 -0.1111 3.2903 0.6417 0.5094 
11.4167 0.7375 0.2625 1.5117 -0.1164 2.9468 0.6033 0.4475 
11.4167 0.7270 0.2730 1.5176 -0.1230 2.6370 0.5701 0.3892 
11.4167 0.7165 0.2835 1.5215 -0.1281 2.3676 0.5434 0.3335 
11.4167 0.7060 0.2940 1.5246 -0.1313 2.1394 0.5118 0.2723 
11.4167 0.6955 0.3045 1.5271 -0.1352 1.9601 0.4822 0.2050 
11.4167 0.6850 0.3150 1.5277 -0.1393 1.8253 0.4719 0.1383 
11.4167 0.6745 0.3255 1.5262 -0.1432 1.7329 0.4689 0.0656 
11.4167 0.6640 0.3360 1.5228 -0.1476 1.7076 0.4711 -0.0169 
11.4167 0.6535 0.3465 1.5177 -0.1544 1.7634 0.4846 -0.1123 
11.4167 0.6430 0.3570 1.5093 -0.1614 1.9159 0.5135 -0.2158 
11.4167 0.6325 0.3675 1.4968 -0.1656 2.1463 0.5592 -0.3256 
11.4167 0.6220 0.3780 1.4810 -0.1672 2.4383 0.6064 -0.4418 
11.4167 0.6115 0.3885 1.4614 -0.1673 2.7682 0.6576 -0.5657 
11.4167 0.6010 0.3990 1.4372 -0.1690 3.1271 0.7327 -0.6992 
11.4167 0.5906 0.4094 1.4094 -0.1735 3.5044 0.8280 -0.8400 
11.4167 0.5801 0.4199 1.3783 -0.1791 3.8528 0.9260 -0.9793 
11.4167 0.5696 0.4304 1.3436 -0.1842 4.1493 1.0226 -1.1068 
11.4167 0.5591 0.4409 1.3058 -0.1873 4.3764 1.1063 -1.2105 
11.6667 0.9790 0.0210 0.8292 -0.0068 11.6847 1.1266 1.5104 
11.6667 0.9685 0.0315 0.9021 -0.0117 12.2975 1.4117 1.7858 
11.6667 0.9580 0.0420 0.9621 -0.0162 12.5426 1.6118 1.9235 
11.6667 0.9475 0.0525 1.0135 -0.0204 12.4357 1.6794 1.9191 
11.6667 0.9370 0.0630 1.0589 -0.0243 12.1566 1.6509 1.8412 
11.6667 0.9265 0.0735 1.1000 -0.0289 11.8684 1.6435 1.7979 
11.6667 0.9160 0.0840 1.1368 -0.0347 11.5535 1.6393 1.7561 
11.6667 0.9055 0.0945 1.1700 -0.0395 11.1554 1.5768 1.6722 
11.6667 0.8950 0.1050 1.2003 -0.0435 10.7312 1.5096 1.6039 
11.6667 0.8845 0.1155 1.2270 -0.0494 10.3069 1.4988 1.5709 
11.6667 0.8740 0.1260 1.2501 -0.0547 9.8510 1.4932 1.5282 
11.6667 0.8635 0.1365 1.2711 -0.0568 9.3857 1.4382 1.4663 
11.6667 0.8530 0.1470 1.2903 -0.0591 8.9565 1.3800 1.4081 
11.6667 0.8425 0.1575 1.3083 -0.0638 8.5615 1.3403 1.3467 
11.6667 0.8320 0.1680 1.3264 -0.0697 8.1555 1.2926 1.2703 
11.6667 0.8215 0.1785 1.3446 -0.0745 7.7137 1.2302 1.1899 
11.6667 0.8110 0.1890 1.3616 -0.0768 7.2493 1.1491 1.1061 
11.6667 0.8005 0.1995 1.3769 -0.0788 6.7862 1.0747 1.0292 
11.6667 0.7900 0.2100 1.3901 -0.0821 6.3309 1.0157 0.9633 
11.6667 0.7795 0.2205 1.4014 -0.0874 5.8634 0.9491 0.8815 
11.6667 0.7690 0.2310 1.4120 -0.0932 5.3785 0.8836 0.7898 
11.6667 0.7585 0.2415 1.4215 -0.0971 4.9040 0.8219 0.7115 
11.6667 0.7480 0.2520 1.4298 -0.1008 4.4626 0.7664 0.6462 
11.6667 0.7375 0.2625 1.4373 -0.1052 4.0524 0.7201 0.5880 
11.6667 0.7270 0.2730 1.4441 -0.1097 3.6701 0.6786 0.5315 
11.6667 0.7165 0.2835 1.4503 -0.1153 3.3180 0.6437 0.4688 
11.6667 0.7060 0.2940 1.4557 -0.1213 3.0051 0.6091 0.4017 
11.6667 0.6955 0.3045 1.4608 -0.1260 2.7233 0.5687 0.3390 
11.6667 0.6850 0.3150 1.4649 -0.1302 2.4560 0.5288 0.2793 
11.6667 0.6745 0.3255 1.4673 -0.1359 2.2160 0.4974 0.2190 
11.6667 0.6640 0.3360 1.4682 -0.1427 2.0205 0.4789 0.1593 
11.6667 0.6535 0.3465 1.4675 -0.1480 1.8710 0.4675 0.0974 
11.6667 0.6430 0.3570 1.4647 -0.1513 1.7795 0.4587 0.0304 
11.6667 0.6325 0.3675 1.4589 -0.1539 1.7525 0.4633 -0.0491 
11.6667 0.6220 0.3780 1.4508 -0.1563 1.7919 0.4856 -0.1398 
11.6667 0.6115 0.3885 1.4412 -0.1583 1.9172 0.5097 -0.2359 
11.6667 0.6010 0.3990 1.4295 -0.1620 2.1272 0.5472 -0.3388 
11.6667 0.5906 0.4094 1.4149 -0.1682 2.3981 0.6066 -0.4443 
11.6667 0.5801 0.4199 1.3969 -0.1725 2.7018 0.6653 -0.5528 
11.6667 0.5696 0.4304 1.3756 -0.1738 3.0094 0.7334 -0.6653 
11.6667 0.5591 0.4409 1.3515 -0.1749 3.2979 0.8187 -0.7746 
11.6667 0.5486 0.4514 1.3237 -0.1777 3.5734 0.9149 -0.8920 
11.6667 0.5381 0.4619 1.2916 -0.1814 3.8558 1.0129 -1.0164 
11.6667 0.5276 0.4724 1.2560 -0.1843 4.1359 1.0897 -1.1257 
11.6667 0.5171 0.4829 1.2179 -0.1878 4.3870 1.1641 -1.2331 
11.9167 0.9790 0.0210 0.7430 -0.0046 11.4069 1.0905 1.3469 
11.9167 0.9685 0.0315 0.8131 -0.0074 12.3881 1.4687 1.6657 
11.9167 0.9580 0.0420 0.8709 -0.0123 13.0206 1.7360 1.8795 
11.9167 0.9475 0.0525 0.9215 -0.0163 13.3134 1.8329 1.9535 
11.9167 0.9370 0.0630 0.9664 -0.0189 13.2833 1.8220 1.9139 
11.9167 0.9265 0.0735 1.0072 -0.0225 13.0171 1.8082 1.8668 
11.9167 0.9160 0.0840 1.0453 -0.0266 12.6609 1.7515 1.8014 
11.9167 0.9055 0.0945 1.0804 -0.0304 12.2486 1.6714 1.7088 
11.9167 0.8950 0.1050 1.1119 -0.0343 11.8153 1.6246 1.6364 
11.9167 0.8845 0.1155 1.1398 -0.0372 11.4164 1.5773 1.5876 
11.9167 0.8740 0.1260 1.1654 -0.0383 11.0101 1.5436 1.5541 
11.9167 0.8635 0.1365 1.1898 -0.0410 10.5486 1.5376 1.5139 
11.9167 0.8530 0.1470 1.2124 -0.0470 10.0961 1.5140 1.4481 
11.9167 0.8425 0.1575 1.2326 -0.0538 9.6614 1.4660 1.3619 
11.9167 0.8320 0.1680 1.2514 -0.0590 9.2117 1.3921 1.2727 
11.9167 0.8215 0.1785 1.2688 -0.0617 8.7599 1.2943 1.1985 
11.9167 0.8110 0.1890 1.2841 -0.0618 8.3282 1.2127 1.1311 
11.9167 0.8005 0.1995 1.2988 -0.0641 7.9135 1.1641 1.0592 
11.9167 0.7900 0.2100 1.3133 -0.0701 7.5056 1.1207 0.9940 
11.9167 0.7795 0.2205 1.3267 -0.0752 7.0659 1.0572 0.9313 
11.9167 0.7690 0.2310 1.3387 -0.0792 6.5700 0.9800 0.8528 
11.9167 0.7585 0.2415 1.3500 -0.0828 6.0798 0.9024 0.7676 
11.9167 0.7480 0.2520 1.3603 -0.0842 5.6056 0.8304 0.6984 
11.9167 0.7375 0.2625 1.3691 -0.0857 5.1263 0.7802 0.6465 
11.9167 0.7270 0.2730 1.3772 -0.0896 4.6702 0.7553 0.5937 
11.9167 0.7165 0.2835 1.3853 -0.0950 4.2471 0.7298 0.5322 
11.9167 0.7060 0.2940 1.3924 -0.1011 3.8531 0.6962 0.4749 
11.9167 0.6955 0.3045 1.3978 -0.1060 3.4988 0.6539 0.4162 
11.9167 0.6850 0.3150 1.4022 -0.1075 3.1809 0.6000 0.3453 
11.9167 0.6745 0.3255 1.4054 -0.1091 2.8879 0.5548 0.2772 
11.9167 0.6640 0.3360 1.4074 -0.1138 2.6284 0.5295 0.2223 
11.9167 0.6535 0.3465 1.4082 -0.1187 2.4138 0.5115 0.1746 
11.9167 0.6430 0.3570 1.4085 -0.1231 2.2302 0.4946 0.1198 
11.9167 0.6325 0.3675 1.4086 -0.1274 2.0813 0.4801 0.0536 
11.9167 0.6220 0.3780 1.4080 -0.1299 1.9743 0.4679 -0.0163 
11.9167 0.6115 0.3885 1.4053 -0.1317 1.9170 0.4660 -0.0799 
11.9167 0.6010 0.3990 1.3992 -0.1347 1.9190 0.4756 -0.1490 
11.9167 0.5906 0.4094 1.3901 -0.1388 1.9974 0.5041 -0.2394 
11.9167 0.5801 0.4199 1.3783 -0.1432 2.1511 0.5453 -0.3325 
11.9167 0.5696 0.4304 1.3647 -0.1478 2.3538 0.5918 -0.4213 
11.9167 0.5591 0.4409 1.3491 -0.1526 2.5865 0.6547 -0.5226 
11.9167 0.5486 0.4514 1.3312 -0.1571 2.8278 0.7249 -0.6388 
11.9167 0.5381 0.4619 1.3114 -0.1604 3.0800 0.7924 -0.7533 
11.9167 0.5276 0.4724 1.2889 -0.1621 3.3288 0.8643 -0.8541 
11.9167 0.5171 0.4829 1.2635 -0.1627 3.5627 0.9437 -0.9435 
11.9167 0.5066 0.4934 1.2356 -0.1632 3.7878 1.0236 -1.0332 
11.9167 0.4961 0.5039 1.2055 -0.1638 4.0063 1.0965 -1.1295 
11.9167 0.4856 0.5144 1.1722 -0.1645 4.2152 1.1708 -1.2306 
11.9167 0.4751 0.5249 1.1351 -0.1654 4.3901 1.2672 -1.3344 
11.9167 0.4646 0.5354 1.0938 -0.1655 4.5234 1.3797 -1.4327 
11.9167 0.4541 0.5459 1.0479 -0.1635 4.6384 1.4805 -1.5162 
12.1667 0.9790 0.0210 0.6829 -0.0008 10.9623 1.0540 1.2484 
12.1667 0.9685 0.0315 0.7455 -0.0038 12.0522 1.4893 1.6005 
12.1667 0.9580 0.0420 0.7974 -0.0075 12.8878 1.8587 1.8409 
12.1667 0.9475 0.0525 0.8444 -0.0111 13.3342 1.9718 1.8909 
12.1667 0.9370 0.0630 0.8888 -0.0135 13.5159 1.9026 1.8369 
12.1667 0.9265 0.0735 0.9307 -0.0161 13.4817 1.8829 1.8227 
12.1667 0.9160 0.0840 0.9699 -0.0185 13.2793 1.9255 1.8193 
12.1667 0.9055 0.0945 1.0052 -0.0195 13.0002 1.8938 1.7538 
12.1667 0.8950 0.1050 1.0377 -0.0219 12.6573 1.7941 1.6541 
12.1667 0.8845 0.1155 1.0691 -0.0263 12.2433 1.7175 1.5653 
12.1667 0.8740 0.1260 1.0983 -0.0299 11.8230 1.6831 1.5051 
12.1667 0.8635 0.1365 1.1233 -0.0334 11.4150 1.6811 1.4699 
12.1667 0.8530 0.1470 1.1458 -0.0360 10.9670 1.6520 1.4255 
12.1667 0.8425 0.1575 1.1676 -0.0368 10.4772 1.5747 1.3664 
12.1667 0.8320 0.1680 1.1885 -0.0377 10.0014 1.4873 1.2946 
12.1667 0.8215 0.1785 1.2071 -0.0413 9.5390 1.3923 1.2017 
12.1667 0.8110 0.1890 1.2239 -0.0466 9.0759 1.3120 1.1002 
12.1667 0.8005 0.1995 1.2395 -0.0497 8.6302 1.2656 1.0222 
12.1667 0.7900 0.2100 1.2538 -0.0519 8.2172 1.2138 0.9760 
12.1667 0.7795 0.2205 1.2668 -0.0546 7.8464 1.1398 0.9411 
12.1667 0.7690 0.2310 1.2789 -0.0562 7.4860 1.0689 0.9023 
12.1667 0.7585 0.2415 1.2911 -0.0578 7.0861 1.0081 0.8369 
12.1667 0.7480 0.2520 1.3031 -0.0606 6.6256 0.9425 0.7454 
12.1667 0.7375 0.2625 1.3137 -0.0645 6.1385 0.8897 0.6719 
12.1667 0.7270 0.2730 1.3233 -0.0690 5.6896 0.8590 0.6258 
12.1667 0.7165 0.2835 1.3327 -0.0734 5.2783 0.8294 0.5746 
12.1667 0.7060 0.2940 1.3414 -0.0779 4.8830 0.7916 0.5193 
12.1667 0.6955 0.3045 1.3485 -0.0820 4.5047 0.7489 0.4707 
12.1667 0.6850 0.3150 1.3541 -0.0849 4.1477 0.6975 0.4172 
12.1667 0.6745 0.3255 1.3579 -0.0869 3.8123 0.6445 0.3585 
12.1667 0.6640 0.3360 1.3607 -0.0891 3.4859 0.6068 0.3039 
12.1667 0.6535 0.3465 1.3640 -0.0918 3.1749 0.5839 0.2515 
12.1667 0.6430 0.3570 1.3679 -0.0937 2.8997 0.5616 0.1980 
12.1667 0.6325 0.3675 1.3699 -0.0945 2.6405 0.5316 0.1409 
12.1667 0.6220 0.3780 1.3692 -0.0968 2.4024 0.5051 0.0774 
12.1667 0.6115 0.3885 1.3670 -0.1003 2.2117 0.4877 0.0139 
12.1667 0.6010 0.3990 1.3646 -0.1042 2.0709 0.4820 -0.0484 
12.1667 0.5906 0.4094 1.3611 -0.1071 1.9945 0.4869 -0.1095 
12.1667 0.5801 0.4199 1.3566 -0.1092 1.9790 0.5024 -0.1738 
12.1667 0.5696 0.4304 1.3510 -0.1118 2.0171 0.5309 -0.2514 
12.1667 0.5591 0.4409 1.3432 -0.1155 2.1296 0.5742 -0.3452 
12.1667 0.5486 0.4514 1.3322 -0.1199 2.3019 0.6270 -0.4520 
12.1667 0.5381 0.4619 1.3183 -0.1243 2.5198 0.6878 -0.5683 
12.1667 0.5276 0.4724 1.3018 -0.1274 2.7804 0.7484 -0.6844 
12.1667 0.5171 0.4829 1.2828 -0.1287 3.0600 0.8067 -0.7922 
12.1667 0.5066 0.4934 1.2618 -0.1287 3.3253 0.8679 -0.8889 
12.1667 0.4961 0.5039 1.2391 -0.1285 3.5599 0.9283 -0.9750 
12.1667 0.4856 0.5144 1.2147 -0.1293 3.7645 0.9892 -1.0576 
12.1667 0.4751 0.5249 1.1881 -0.1307 3.9534 1.0597 -1.1426 
12.1667 0.4646 0.5354 1.1596 -0.1312 4.1504 1.1403 -1.2351 
12.1667 0.4541 0.5459 1.1289 -0.1308 4.3314 1.2318 -1.3314 
12.1667 0.4436 0.5564 1.0951 -0.1309 4.4699 1.3363 -1.4260 
12.1667 0.4331 0.5669 1.0574 -0.1311 4.6002 1.4342 -1.5124 
12.1667 0.4226 0.5774 1.0161 -0.1300 4.7301 1.5273 -1.5998 
12.1667 0.4121 0.5879 0.9717 -0.1282 4.8771 1.6363 -1.7074 
12.1667 0.4016 0.5984 0.9250 -0.1267 5.0894 1.7410 -1.8300 
12.1667 0.3911 0.6089 0.8752 -0.1248 5.3085 1.8356 -1.9494 
12.1667 0.3806 0.6194 0.8220 -0.1225 5.4628 1.9423 -2.0466 
12.1667 0.3701 0.6299 0.7667 -0.1199 5.5527 2.0612 -2.1250 
12.1667 0.3596 0.6404 0.7103 -0.1171 5.5733 2.1707 -2.1870 
12.1667 0.3491 0.6509 0.6523 -0.1135 5.5653 2.2370 -2.2325 
12.4167 0.9790 0.0210 0.6481 -0.0028 9.9706 0.9847 1.0238 
12.4167 0.9685 0.0315 0.7051 -0.0049 11.1586 1.3915 1.4023 
12.4167 0.9580 0.0420 0.7533 -0.0053 12.2034 1.7826 1.7452 
12.4167 0.9475 0.0525 0.7967 -0.0056 12.9057 1.9957 1.9113 
12.4167 0.9370 0.0630 0.8374 -0.0075 13.2602 2.0053 1.9145 
12.4167 0.9265 0.0735 0.8763 -0.0096 13.3777 2.0152 1.8995 
12.4167 0.9160 0.0840 0.9129 -0.0114 13.3867 2.0505 1.8794 
12.4167 0.9055 0.0945 0.9475 -0.0143 13.3132 2.0057 1.8137 
12.4167 0.8950 0.1050 0.9806 -0.0175 13.1203 1.9277 1.7338 
12.4167 0.8845 0.1155 1.0117 -0.0195 12.7823 1.8586 1.6400 
12.4167 0.8740 0.1260 1.0410 -0.0215 12.3764 1.7933 1.5421 
12.4167 0.8635 0.1365 1.0684 -0.0232 12.0083 1.7798 1.4883 
12.4167 0.8530 0.1470 1.0934 -0.0244 11.6299 1.7566 1.4294 
12.4167 0.8425 0.1575 1.1162 -0.0271 11.1759 1.7077 1.3531 
12.4167 0.8320 0.1680 1.1379 -0.0294 10.7241 1.6618 1.2823 
